t_s,odom_x,odom_y,odom_yaw_rad,gt_x,gt_y,gt_yaw_rad,exp_label,speed_cmd
5.1000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.1500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.2000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.2500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.3000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.3500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.4000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.4500,-0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.5000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.5500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.6000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.6501,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.7000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.7500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.8000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.8500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.9000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
5.9500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.0000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.0500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.1000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.1500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.2000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.2500,-0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.3000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.3500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.4000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.4500,-0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.5000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.5500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.6000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.6500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.7000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.7500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.8000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.8500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.9000,-0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
6.9500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.0000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.0500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.1000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.1500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.2000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.2500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.3000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.3500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.4000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.4500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.5000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.5500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.6000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.6500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.7000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.7500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.8000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.8500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.9000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
7.9500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.0000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.0500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.1000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.1500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.2000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.2500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.3000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.3500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.4000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.4500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.5000,-0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.5500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.6000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.6500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.7000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.7500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.8000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.8500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.9000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
8.9500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.0000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.0500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.1000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.1500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.2000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.2500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.3000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.3500,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.4000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.4500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.5000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.5500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.6000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.6500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.7000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.7500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.8000,0.000000,-0.000000,-0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.8500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.9000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
9.9500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.0000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.0500,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.1000,0.000000,-0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.1500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.2000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.2500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.3000,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.3500,0.000000,0.000000,0.000000,-0.387754,0.000000,0.000000,exp1_straight,1.000
10.4000,0.000001,0.000000,0.000000,-0.387752,0.000000,0.000000,exp1_straight,1.000
10.4500,0.000005,0.000000,0.000000,-0.387745,0.000000,0.000000,exp1_straight,1.000
10.5000,0.000013,0.000000,0.000000,-0.387730,0.000000,0.000000,exp1_straight,1.000
10.5500,0.000027,0.000000,-0.000000,-0.387708,0.000000,0.000000,exp1_straight,1.000
10.6000,0.000056,0.000000,0.000000,-0.387656,-0.000001,0.000000,exp1_straight,1.000
10.6500,0.000089,0.000000,0.000000,-0.387605,-0.000004,0.000000,exp1_straight,1.000
10.7000,0.000147,0.000001,0.000000,-0.387502,-0.000016,0.000000,exp1_straight,1.000
10.7500,0.000236,0.000001,0.000000,-0.387358,-0.000033,0.000000,exp1_straight,1.000
10.8000,0.000321,0.000001,0.000000,-0.387236,-0.000049,0.000000,exp1_straight,1.000
10.8500,0.000459,0.000001,0.000000,-0.387009,-0.000078,0.000000,exp1_straight,1.000
10.9000,0.000593,0.000001,0.000000,-0.386824,-0.000101,0.000000,exp1_straight,1.000
10.9500,0.000808,0.000001,0.000000,-0.386484,-0.000141,0.000000,exp1_straight,1.000
11.0000,0.001102,0.000001,0.000000,-0.386057,-0.000188,0.000000,exp1_straight,1.000
11.0500,0.001359,0.000001,0.000000,-0.385724,-0.000223,0.000000,exp1_straight,1.000
11.1000,0.001777,0.000001,-0.000000,-0.385147,-0.000282,0.000000,exp1_straight,1.000
11.1500,0.002239,0.000001,-0.000000,-0.384477,-0.000347,-0.000000,exp1_straight,1.000
11.2000,0.002649,0.000001,-0.000000,-0.383973,-0.000394,-0.000000,exp1_straight,1.000
11.2500,0.003260,0.000001,-0.000000,-0.383113,-0.000471,-0.000000,exp1_straight,1.000
11.2999,0.003999,0.000002,-0.000000,-0.382133,-0.000556,-0.000000,exp1_straight,1.000
11.3500,0.004613,0.000002,-0.000000,-0.381424,-0.000616,-0.000000,exp1_straight,1.000
11.4000,0.005451,0.000002,-0.000000,-0.380284,-0.000712,-0.000000,exp1_straight,1.000
11.4500,0.006155,0.000002,-0.000000,-0.379472,-0.000780,-0.000000,exp1_straight,1.000
11.5001,0.007112,0.000002,-0.000000,-0.378194,-0.000888,-0.000000,exp1_straight,1.000
11.5500,0.008175,0.000002,-0.000000,-0.376852,-0.001004,-0.000000,exp1_straight,1.000
11.6000,0.009009,0.000002,-0.000000,-0.375929,-0.001085,-0.000000,exp1_straight,1.000
11.6500,0.010060,0.000002,-0.000001,-0.374551,-0.001213,-0.000001,exp1_straight,1.000
11.7000,0.011164,0.000002,-0.000001,-0.373187,-0.001348,-0.000001,exp1_straight,1.000
11.7500,0.011986,0.000002,-0.000001,-0.372289,-0.001443,-0.000001,exp1_straight,1.000
11.8000,0.012991,0.000002,-0.000001,-0.370989,-0.001591,-0.000001,exp1_straight,1.000
11.8500,0.013998,0.000002,-0.000001,-0.369758,-0.001747,-0.000001,exp1_straight,1.000
11.9000,0.014714,0.000003,-0.000001,-0.368986,-0.001855,-0.000001,exp1_straight,1.000
11.9500,0.015553,0.000003,-0.000001,-0.367908,-0.002024,-0.000001,exp1_straight,1.000
12.0000,0.016150,0.000003,-0.000001,-0.367253,-0.002141,-0.000001,exp1_straight,1.000
12.0500,0.016838,0.000003,-0.000001,-0.366373,-0.002323,-0.000001,exp1_straight,1.000
12.1000,0.017474,0.000003,-0.000001,-0.365615,-0.002514,-0.000001,exp1_straight,1.000
12.1500,0.017872,0.000001,0.000000,-0.365181,-0.002639,0.000000,exp1_straight,1.000
12.2000,0.018298,-0.000005,0.000003,-0.364636,-0.002802,0.000003,exp1_straight,1.000
12.2500,0.018572,-0.000007,0.000004,-0.364338,-0.002890,0.000004,exp1_straight,1.000
12.3000,0.018856,-0.000009,0.000004,-0.363974,-0.002996,0.000004,exp1_straight,1.000
12.3500,0.019090,-0.000008,0.000004,-0.363692,-0.003076,0.000004,exp1_straight,1.000
12.4001,0.019231,-0.000007,0.000004,-0.363540,-0.003119,0.000004,exp1_straight,1.000
12.4500,0.019374,-0.000006,0.000003,-0.363355,-0.003170,0.000003,exp1_straight,1.000
12.5000,0.019463,-0.000005,0.000003,-0.363256,-0.003198,0.000003,exp1_straight,1.000
12.5500,0.019557,-0.000004,0.000002,-0.363134,-0.003231,0.000002,exp1_straight,1.000
12.6000,0.019635,-0.000003,0.000002,-0.363039,-0.003256,0.000002,exp1_straight,1.000
12.6500,0.019680,-0.000002,0.000002,-0.362988,-0.003270,0.000002,exp1_straight,1.000
12.7000,0.019727,-0.000002,0.000002,-0.362925,-0.003286,0.000002,exp1_straight,1.000
12.7500,0.019755,-0.000002,0.000001,-0.362891,-0.003295,0.000001,exp1_straight,1.000
12.8000,0.019779,-0.000001,0.000001,-0.362863,-0.003302,0.000001,exp1_straight,1.000
12.8500,0.019806,-0.000001,0.000001,-0.362828,-0.003311,0.000001,exp1_straight,1.000
12.9000,0.019827,-0.000001,0.000001,-0.362801,-0.003318,0.000001,exp1_straight,1.000
12.9500,0.019840,-0.000001,0.000001,-0.362786,-0.003321,0.000001,exp1_straight,1.000
13.0000,0.019853,-0.000000,0.000001,-0.362768,-0.003325,0.000001,exp1_straight,1.000
13.0500,0.019864,-0.000000,0.000001,-0.362754,-0.003328,0.000001,exp1_straight,1.000
13.1000,0.019870,-0.000000,0.000001,-0.362747,-0.003329,0.000001,exp1_straight,1.000
13.1500,0.019877,-0.000000,0.000001,-0.362738,-0.003330,0.000001,exp1_straight,1.000
13.2000,0.019881,0.000000,0.000001,-0.362733,-0.003331,0.000001,exp1_straight,1.000
13.2500,0.019885,0.000000,0.000001,-0.362727,-0.003331,0.000001,exp1_straight,1.000
13.3001,0.019888,0.000000,0.000001,-0.362723,-0.003332,0.000001,exp1_straight,1.000
13.3500,0.019891,0.000000,0.000001,-0.362719,-0.003331,0.000001,exp1_straight,1.000
13.4001,0.019893,0.000000,0.000001,-0.362716,-0.003331,0.000001,exp1_straight,1.000
13.4500,0.019894,0.000000,0.000001,-0.362715,-0.003331,0.000001,exp1_straight,1.000
13.5000,0.019896,0.000000,0.000001,-0.362712,-0.003331,0.000001,exp1_straight,1.000
13.5500,0.019897,0.000000,0.000001,-0.362711,-0.003331,0.000001,exp1_straight,1.000
13.6000,0.019898,0.000000,0.000001,-0.362710,-0.003331,0.000001,exp1_straight,1.000
13.6500,0.019898,0.000000,0.000001,-0.362709,-0.003331,0.000001,exp1_straight,1.000
13.7000,0.019899,0.000000,0.000001,-0.362708,-0.003331,0.000001,exp1_straight,1.000
13.7500,0.019899,0.000000,0.000001,-0.362708,-0.003331,0.000001,exp1_straight,1.000
13.8000,0.019899,0.000000,0.000001,-0.362707,-0.003331,0.000001,exp1_straight,1.000
13.8500,0.019900,0.000000,0.000001,-0.362707,-0.003331,0.000001,exp1_straight,1.000
13.9000,0.019900,0.000000,0.000001,-0.362707,-0.003331,0.000001,exp1_straight,1.000
13.9500,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.0000,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.0500,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.1001,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.1500,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.2000,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.2500,0.019900,0.000000,0.000001,-0.362706,-0.003331,0.000001,exp1_straight,1.000
14.3001,0.019900,0.000000,0.000001,-0.362705,-0.003331,0.000001,exp1_straight,1.000
14.3500,0.019901,0.000000,0.000001,-0.362705,-0.003331,0.000001,exp1_straight,1.000
14.4000,0.019901,0.000000,0.000001,-0.362705,-0.003331,0.000001,exp1_straight,1.000
14.4500,0.019901,0.000000,0.000001,-0.362705,-0.003331,0.000001,exp1_straight,1.000
